Time,1,2,3,4,5,6
Tue Feb  6 16:36:21 2024,14.969,15.021,14.998,15.014,15.001,14.993
Tue Feb  6 16:36:36 2024,15.03,14.995,15.009,15.003,15.017,15.003
Tue Feb  6 16:36:51 2024,14.803,14.752,15.002,15.006,15.009,14.982
Tue Feb  6 16:37:06 2024,14.916,14.993,15.002,15.0,14.998,14.98
Tue Feb  6 16:37:21 2024,15.003,15.07,15.005,14.996,15.012,14.994
Tue Feb  6 16:37:44 2024,14.995,15.008,15.006,15.008,15.002,14.994
Tue Feb  6 16:38:03 2024,15.028,15.467,15.001,15.017,15.016,15.017
Tue Feb  6 16:38:23 2024,14.917,14.957,14.998,14.995,15.019,14.995
Tue Feb  6 16:38:42 2024,15.03,14.971,15.01,14.998,15.016,15.002
Tue Feb  6 16:39:01 2024,15.052,15.12,15.005,14.994,14.987,15.002
Tue Feb  6 16:39:21 2024,15.034,14.998,14.995,14.997,14.99,14.998
Tue Feb  6 16:39:40 2024,14.978,15.006,14.995,14.991,15.003,14.995
Tue Feb  6 16:39:59 2024,15.052,15.014,15.002,14.996,14.988,14.99
Tue Feb  6 16:40:18 2024,14.917,14.982,15.004,14.988,14.998,15.009
Tue Feb  6 16:40:37 2024,15.0,15.086,14.995,14.995,14.997,15.001
Tue Feb  6 16:42:02 2024,14.922,15.043,14.997,15.001,14.995,14.99
Tue Feb  6 16:42:17 2024,14.894,14.964,15.002,15.002,15.005,15.01
Tue Feb  6 16:42:32 2024,14.867,15.073,14.999,15.009,14.996,15.001
Tue Feb  6 16:42:47 2024,14.944,15.022,15.002,14.992,15.005,15.008
Tue Feb  6 16:43:02 2024,14.945,14.977,14.997,15.006,15.016,14.987
Tue Feb  6 16:43:18 2024,14.981,15.005,15.005,15.019,14.995,15.01
Tue Feb  6 16:43:37 2024,15.069,15.109,15.005,14.984,14.999,14.998
Tue Feb  6 16:43:56 2024,14.952,14.986,14.996,14.991,15.001,14.989
Tue Feb  6 16:44:15 2024,15.055,15.332,15.0,15.002,14.995,14.984
Tue Feb  6 16:44:35 2024,15.323,14.979,15.001,14.993,15.01,15.004
Tue Feb  6 16:44:54 2024,14.986,15.011,14.997,14.995,15.006,14.992
Tue Feb  6 16:45:13 2024,14.978,15.003,15.001,15.002,15.004,15.019
Tue Feb  6 16:45:32 2024,15.017,15.011,15.001,15.002,14.988,14.999
Tue Feb  6 16:45:51 2024,14.798,15.016,14.999,14.995,15.005,14.982
Tue Feb  6 16:46:10 2024,14.938,15.027,15.003,14.988,14.997,15.022
Tue Feb  6 16:47:35 2024,14.98,15.03,14.998,14.995,14.992,15.008
Tue Feb  6 16:47:51 2024,14.872,14.99,15.002,14.996,14.997,14.98
Tue Feb  6 16:48:06 2024,15.02,15.005,14.997,14.996,15.013,15.002
Tue Feb  6 16:48:21 2024,14.995,14.623,15.004,14.998,14.99,15.028
Tue Feb  6 16:48:36 2024,15.006,14.779,15.001,15.007,14.984,15.021
Tue Feb  6 16:48:52 2024,15.0,14.995,14.992,15.012,15.01,15.012
Tue Feb  6 16:49:11 2024,15.036,14.859,15.003,15.015,14.992,15.013
Tue Feb  6 16:49:30 2024,15.277,14.951,14.995,15.014,15.001,15.024
Tue Feb  6 16:49:49 2024,14.997,14.971,15.006,15.007,15.011,15.009
Tue Feb  6 16:50:08 2024,15.006,14.994,14.998,15.004,15.002,15.005
Tue Feb  6 16:50:28 2024,15.017,14.975,15.0,15.0,15.01,14.99
Tue Feb  6 16:50:47 2024,15.03,14.991,15.001,15.007,15.002,14.994
Tue Feb  6 16:51:06 2024,14.855,15.009,15.0,15.007,14.998,15.031
Tue Feb  6 16:51:25 2024,14.852,15.02,14.996,14.991,14.988,14.985
Tue Feb  6 16:51:44 2024,14.981,15.026,15.006,14.994,14.999,14.994
Tue Feb  6 16:53:09 2024,14.956,15.001,15.0,15.01,15.005,15.015
Tue Feb  6 16:53:24 2024,15.033,14.966,15.002,15.002,14.995,15.023
Tue Feb  6 16:53:39 2024,15.017,14.913,14.998,15.0,15.005,15.011
Tue Feb  6 16:53:54 2024,14.947,15.049,15.001,15.009,15.005,15.0
Tue Feb  6 16:54:09 2024,14.983,14.998,14.997,14.995,15.002,14.994
Tue Feb  6 16:54:25 2024,15.002,14.819,14.999,15.015,15.004,14.995
Tue Feb  6 16:54:44 2024,15.006,15.051,14.998,14.989,14.991,14.99
Tue Feb  6 16:55:03 2024,14.988,15.008,15.005,14.996,15.004,14.994
Tue Feb  6 16:55:22 2024,15.006,14.98,15.006,15.009,14.998,15.013
Tue Feb  6 16:55:41 2024,14.828,14.956,14.994,14.996,15.002,14.998
Tue Feb  6 16:56:00 2024,14.981,15.055,14.988,14.995,15.003,14.996
Tue Feb  6 16:56:19 2024,14.984,15.024,15.003,15.003,15.007,14.99
Tue Feb  6 16:56:39 2024,15.0,14.994,14.997,14.988,15.0,14.979
