Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,5 SP,6 SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV,5 PV,6 PV
Wed Feb 14 18:08:40 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,551.1397094726562,549.8670654296875,0.0,2,0,0,1,14.998,14.993,15.006
Wed Feb 14 18:08:49 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,551.14453125,549.815673828125,0.0,2,0,0,1,15.000000000000002,15.003,14.998
Wed Feb 14 18:08:59 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1488647460938,549.9080810546875,0.0,2,0,0,1,15.000000000000002,14.995,15.002
Wed Feb 14 18:09:08 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.1075,0.0,0.0,551.1504516601562,549.8773193359375,0.0,2,0,0,1,14.9975,15.002,15.001
Wed Feb 14 18:09:18 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1610717773438,549.8463134765625,0.0,2,0,0,1,14.9975,15.002,15.001
Wed Feb 14 18:09:27 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1689453125,549.776123046875,0.0,2,0,0,1,15.000499999999999,14.996,15.001
Wed Feb 14 18:09:37 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1542358398438,549.724365234375,0.0,2,0,0,1,15.000499999999999,15.006,15.001
Wed Feb 14 18:09:46 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.143310546875,549.7247314453125,0.0,2,0,0,1,14.9985,14.997,15.002
Wed Feb 14 18:11:11 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13374999999999,0.0,0.0,551.159423828125,549.774169921875,0.0,3,0,0,1,14.99925,14.996,14.997
Wed Feb 14 18:11:21 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1529541015625,549.72705078125,0.0,3,0,0,1,14.99925,15.002,14.994
Wed Feb 14 18:11:30 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1488037109375,549.7308349609375,0.0,3,0,0,1,14.9995,14.999,15.005
Wed Feb 14 18:11:40 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1558837890625,549.6527099609375,0.0,3,0,0,1,14.9995,14.993,14.996
Wed Feb 14 18:11:49 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13,0.0,0.0,551.150146484375,549.67578125,0.0,3,0,0,1,14.9945,15.009,15.0
Wed Feb 14 18:12:00 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.1075,0.0,0.0,551.134521484375,549.6165771484375,0.0,3,0,0,1,14.9945,14.998,15.005
Wed Feb 14 18:12:09 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1393432617188,549.593017578125,0.0,3,0,0,1,15.001,15.003,15.001
Wed Feb 14 18:12:19 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.14208984375,549.68359375,0.0,3,0,0,1,15.001,15.007,14.996
Wed Feb 14 18:12:28 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1255493164062,549.71875,0.0,3,0,0,1,14.998999999999999,14.997,15.003
Wed Feb 14 18:12:39 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1377563476562,549.7021484375,0.0,3,0,0,1,14.998999999999999,15.001,15.001
Wed Feb 14 18:12:48 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1346435546875,549.7640380859375,0.0,3,0,0,1,14.9995,15.0,15.005
Wed Feb 14 18:12:58 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.1075,0.0,0.0,551.146728515625,549.8089599609375,0.0,3,0,0,1,14.9995,14.999,15.005
Wed Feb 14 18:13:07 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1558837890625,549.8126220703125,0.0,3,0,0,1,14.9995,15.003,14.999
Wed Feb 14 18:13:17 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1484375,549.7508544921875,0.0,3,0,0,1,14.9995,14.995,14.996
Wed Feb 14 18:13:27 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1598510742188,549.742919921875,0.0,3,0,0,1,15.000499999999999,15.008,15.0
Wed Feb 14 18:13:37 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,551.1666870117188,549.7923583984375,0.0,3,0,0,1,15.000499999999999,14.996,15.0
Wed Feb 14 18:13:46 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.162109375,549.6851806640625,0.0,3,0,0,1,14.997,14.998,15.001
Wed Feb 14 18:13:57 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1588745117188,549.6768798828125,0.0,3,0,0,1,14.997,15.004,15.001
Wed Feb 14 18:14:06 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1719970703125,549.6851806640625,0.0,3,0,0,1,14.99825,14.996,15.003
Wed Feb 14 18:14:16 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1515502929688,549.53076171875,0.0,3,0,0,1,14.99825,15.005,15.0
Wed Feb 14 18:14:25 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.154541015625,549.586669921875,0.0,3,0,0,1,14.998999999999999,14.996,15.0
Wed Feb 14 18:14:35 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.135498046875,549.5025634765625,0.0,3,0,0,1,14.998999999999999,15.006,15.003
Wed Feb 14 18:14:45 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1405639648438,549.6171875,0.0,3,0,0,1,14.9995,15.002,14.998
Wed Feb 14 18:14:55 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,551.1339721679688,549.6546630859375,0.0,3,0,0,1,14.9995,14.996,15.0
Wed Feb 14 18:15:04 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13,0.0,0.0,551.1359252929688,549.55615234375,0.0,3,0,0,1,15.00025,15.008,15.001
Wed Feb 14 18:15:14 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1458740234375,549.69189453125,0.0,3,0,0,1,15.00025,14.995,15.001
Wed Feb 14 18:15:23 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1465454101562,549.740966796875,0.0,3,0,0,1,14.99875,15.008,15.002
Wed Feb 14 18:16:49 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1519775390625,549.6175537109375,0.0,4,0,0,1,15.00375,15.007,15.0
Wed Feb 14 18:16:59 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,551.150390625,549.6380615234375,0.0,4,0,0,1,15.00375,14.995,15.0
Wed Feb 14 18:17:08 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.1075,0.0,0.0,551.1473388671875,549.5511474609375,0.0,4,0,0,1,15.00025,14.996,14.998
Wed Feb 14 18:17:18 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1317138671875,549.5428466796875,0.0,4,0,0,1,15.00025,14.997,14.998
Wed Feb 14 18:17:27 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1207885742188,549.5635986328125,0.0,4,0,0,1,15.002500000000001,15.002,15.002
Wed Feb 14 18:17:37 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1221313476562,549.6953125,0.0,4,0,0,1,15.002500000000001,15.004,14.999
Wed Feb 14 18:17:46 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1351318359375,549.7138671875,0.0,4,0,0,1,15.00075,14.996,15.001
Wed Feb 14 18:17:56 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1451416015625,549.6541748046875,0.0,4,0,0,1,15.00075,15.007,15.0
Wed Feb 14 18:18:06 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,551.1614990234375,549.76513671875,0.0,4,0,0,1,15.00325,14.991,15.0
Wed Feb 14 18:18:15 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1696166992188,549.7364501953125,0.0,4,0,0,1,15.00325,15.004,14.999
Wed Feb 14 18:18:25 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,551.1494750976562,549.6195068359375,0.0,4,0,0,1,14.997749999999998,14.995,15.0
Wed Feb 14 18:18:35 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1383666992188,549.6624755859375,0.0,4,0,0,1,14.997749999999998,15.005,15.001
Wed Feb 14 18:18:44 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1513671875,549.7530517578125,0.0,4,0,0,1,14.997750000000002,15.0,15.001
Wed Feb 14 18:18:54 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.16357421875,549.682861328125,0.0,4,0,0,1,14.997750000000002,15.005,15.003
Wed Feb 14 18:19:03 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1599731445312,549.6024169921875,0.0,4,0,0,1,15.0065,15.001,15.0
Wed Feb 14 18:19:13 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1612548828125,549.62744140625,0.0,4,0,0,1,15.0065,14.996,15.002
Wed Feb 14 18:19:22 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.1375,0.0,0.0,551.1578979492188,549.631591796875,0.0,4,0,0,1,15.00125,15.003,15.005
Wed Feb 14 18:19:32 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1561279296875,549.571533203125,0.0,4,0,0,1,15.00125,14.995,15.002
Wed Feb 14 18:19:42 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1575317382812,549.5225830078125,0.0,4,0,0,1,14.99775,15.005,14.999
Wed Feb 14 18:19:51 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.1075,0.0,0.0,551.1498413085938,549.579833984375,0.0,4,0,0,1,14.99775,15.001,15.005
Wed Feb 14 18:20:01 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1439819335938,549.526611328125,0.0,4,0,0,1,15.0005,15.005,15.002
Wed Feb 14 18:20:10 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13,0.0,0.0,551.1306762695312,549.4462890625,0.0,4,0,0,1,15.0005,14.997,15.006
Wed Feb 14 18:20:20 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13374999999999,0.0,0.0,551.132568359375,549.5325927734375,0.0,4,0,0,1,14.995500000000002,15.002,15.009
Wed Feb 14 18:20:30 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13374999999999,0.0,0.0,551.1272583007812,549.505859375,0.0,4,0,0,1,14.995500000000002,15.0,14.998
Wed Feb 14 18:20:39 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.10000000000001,0.0,0.0,551.1450805664062,549.556396484375,0.0,4,0,0,1,15.001000000000001,14.997,15.002
Wed Feb 14 18:20:49 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.16015625,549.61865234375,0.0,4,0,0,1,15.001000000000001,14.999,15.001
Wed Feb 14 18:20:58 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1585693359375,549.57763671875,0.0,4,0,0,1,14.99825,15.0,15.002
Wed Feb 14 18:22:23 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13374999999999,0.0,0.0,551.1488037109375,549.4703369140625,0.0,5,0,0,1,14.99825,15.007,15.001
Wed Feb 14 18:22:33 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13374999999999,0.0,0.0,551.16259765625,549.5078125,0.0,5,0,0,1,14.99825,14.995,14.998
Wed Feb 14 18:22:42 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1464233398438,549.5511474609375,0.0,5,0,0,1,14.99675,15.009,15.004
Wed Feb 14 18:22:52 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1397705078125,549.526611328125,0.0,5,0,0,1,14.99675,14.994,15.001
Wed Feb 14 18:23:02 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1375732421875,549.543212890625,0.0,5,0,0,1,14.994,15.003,14.998
Wed Feb 14 18:23:12 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.154052734375,549.6112060546875,0.0,5,0,0,1,14.994,15.0,15.0
Wed Feb 14 18:23:21 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.18408203125,549.5123291015625,0.0,5,0,0,1,14.99825,14.998,15.003
Wed Feb 14 18:23:32 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13,0.0,0.0,551.1651611328125,549.5682373046875,0.0,5,0,0,1,14.99825,14.998,14.998
Wed Feb 14 18:23:41 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.13623046875,549.4315185546875,0.0,5,0,0,1,15.006499999999999,14.994,14.998
Wed Feb 14 18:23:51 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,551.1334838867188,549.4093017578125,0.0,5,0,0,1,15.006499999999999,15.003,15.0
Wed Feb 14 18:24:00 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1253662109375,549.4569091796875,0.0,5,0,0,1,15.00125,14.992,14.999
Wed Feb 14 18:24:11 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1273803710938,549.4508056640625,0.0,5,0,0,1,15.00125,15.002,14.997
Wed Feb 14 18:24:20 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.122314453125,549.4813232421875,0.0,5,0,0,1,15.0055,14.995,15.002
Wed Feb 14 18:24:30 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1331176757812,549.508544921875,0.0,5,0,0,1,15.0055,15.006,15.0
Wed Feb 14 18:24:39 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1448364257812,549.6051025390625,0.0,5,0,0,1,14.99725,14.999,15.001
Wed Feb 14 18:24:49 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1535034179688,549.6689453125,0.0,5,0,0,1,14.99725,15.005,15.0
Wed Feb 14 18:24:59 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.15869140625,549.5247802734375,0.0,5,0,0,1,15.00025,15.002,15.001
Wed Feb 14 18:25:09 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1524658203125,549.5926513671875,0.0,5,0,0,1,15.00025,15.0,14.998
Wed Feb 14 18:25:18 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13,0.0,0.0,551.1497192382812,549.578369140625,0.0,5,0,0,1,14.999500000000001,14.999,15.0
Wed Feb 14 18:25:28 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1482543945312,549.62744140625,0.0,5,0,0,1,14.999500000000001,14.995,15.001
Wed Feb 14 18:25:38 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,551.1321411132812,549.5968017578125,0.0,5,0,0,1,14.998999999999999,15.005,15.0
Wed Feb 14 18:25:48 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1522216796875,549.603271484375,0.0,5,0,0,1,14.998999999999999,14.995,14.999
Wed Feb 14 18:25:57 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.10000000000001,0.0,0.0,551.1567993164062,549.47265625,0.0,5,0,0,1,15.001249999999999,15.005,14.999
Wed Feb 14 18:26:07 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.153076171875,549.5673828125,0.0,5,0,0,1,15.001249999999999,14.997,15.002
Wed Feb 14 18:26:17 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1573486328125,549.44775390625,0.0,5,0,0,1,15.000000000000002,15.008,15.002
Wed Feb 14 18:26:27 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.15185546875,549.4066162109375,0.0,5,0,0,1,15.000000000000002,14.995,15.0
Wed Feb 14 18:26:36 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1494140625,549.4417724609375,0.0,5,0,0,1,14.997250000000001,15.008,15.002
Wed Feb 14 18:28:01 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.149658203125,549.3021240234375,0.0,6,0,0,1,14.998999999999999,14.994,15.0
Wed Feb 14 18:28:11 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,551.1484375,549.294189453125,0.0,6,0,0,1,14.998999999999999,15.007,15.001
Wed Feb 14 18:28:21 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,551.1362915039062,549.359375,0.0,6,0,0,1,15.00075,14.994,15.001
Wed Feb 14 18:28:31 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.13,0.0,0.0,551.1441650390625,549.3658447265625,0.0,6,0,0,1,15.00075,15.004,15.002
Wed Feb 14 18:28:40 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,551.1436157226562,549.279052734375,0.0,6,0,0,1,14.999,14.998,15.004
Wed Feb 14 18:28:50 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,551.14404296875,1.0,0.0,9,0,0,1,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,551.1514282226562,549.5096435546875,0.0,6,0,0,1,14.999,15.005,15.0
